movie_id,title,tags
13370,A Mighty Wind,mockumentary folksinger bobbalaban christopherguest johnmichaelhiggins christopherguest comedy music
11191,Mystic Pizza,independentfilm commitment lobster portugueseamerican annabethgish juliaroberts lilitaylor donaldpetrie comedy drama romance
10215,Sliding Doors,doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality gwynethpaltrow johnhannah johnlynch peterhowitt comedy drama fantasy romance
25066,Tales from the Hood,prison childabuse kukluxklan policebrutality ghetto anthology evildoll murder hood dirtycop funeralhome clarencewilliamsiii corbinbernsen davidalangrier rustycundieff crime horror thriller
1523,The Last King of Scotland,dictator 1970s general kidnapping naivety luxury oscaraward charisma polygamy uganda dictatorship forestwhitaker jamesmcavoy simonmcburney kevinmacdonald drama
11361,Halloween 5: The Revenge of Michael Myers,sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers donaldpleasence danielleharris elliecornell dominiqueothenin-girard horror thriller
92591,Bernie,prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger jackblack shirleymaclaine matthewmcconaughey richardlinklater comedy crime drama
57612,Dolphins and Whales: Tribes of the Ocean,dolphin whale killerwhale imax 3d manatee conservation darylhannah charlotterampling jean-jacquesmantello documentary
12509,Pollock,artist success relationshipproblems alcoholism independentfilm fallinginlove edharris marciagayharden tombower edharris drama romance
15256,200 Cigarettes,newyear'seve independentfilm relationship womandirector lowereastside benaffleck caseyaffleck davechappelle risabramongarcia comedy drama romance
83686,The Words,plagiarizedbook stolennovel plagiarizednovel aspiringwriter bradleycooper zoesaldana jeremyirons brianklugman leesternthal drama thriller
80304,Casa De Mi Padre,mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger willferrell gaelgarcíabernal génesisrodríguez mattpiedmont comedy western
28053,City Island,secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair andygarcía juliannamargulies stevenstrait raymonddefelitta drama comedy
67913,The Guard,prostitute blackmail drugsmuggle ruralireland dryhumour brendangleeson doncheadle liamcunningham johnmichaelmcdonagh action comedy thriller crime
13991,College,sexuality college girlfriend vomit celebration fraternity fratparty drakebell andrewcaldwell andreemoss debhagan comedy
1443,The Virgin Suicides,michigan 1970s youth family womandirector jameswoods kathleenturner kirstendunst sofiacoppola drama romance
8545,Little Voice,parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon brendablethyn michaelcaine ewanmcgregor markherman comedy drama
19556,Miss March,sex firsttime virgin roadtrip playboy duringcreditsstinger zachcregger trevormoore raquelalessi zachcregger trevormoore comedy romance
231576,Wish I Was Here,jew independentfilm homeschooling family strugglingactor zachbraff katehudson joeyking zachbraff drama comedy
16172,Simply Irresistible,restaurant departmentstore kitchen love crab chef irresistible sarahmichellegellar seanpatrickflanery dylanbaker marktarlov comedy
13403,Hedwig and the Angry Inch,transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager johncameronmitchell miriamshor stephentrask johncameronmitchell comedy music
15797,Only the Strong,markdacascos geoffreylewis staceytravis sheldonlettich action
347764,Goddess of Love,alexiskendra elizabethsandy mondascott jonknautz mystery drama thriller horror
13537,Shattered Glass,haydenchristensen petersarsgaard chloësevigny billyray drama history
20794,Novocaine,murder independentfilm drug dentist chelcieross stevemartin lauradern davidatkins comedy crime thriller
31064,The Business of Strangers,rape sex airport authority assistant power revenge independentfilm trust juliastiles stockardchanning frederickweller patrickstettner drama thriller
576,The Wild Bunch,underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage williamholden ernestborgnine robertryan sampeckinpah adventure western
13990,The Wackness,comingofage marijuana summer benkingsley famkejanssen joshpeck jonathanlevine drama
11583,The First Great Train Robbery,publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss seanconnery donaldsutherland lesley-annedown michaelcrichton thriller adventure drama crime
18602,Morvern Callar,independentfilm womandirector samanthamorton kathleenmcdermott jameswilson lynneramsay drama
27549,Beastmaster 2: Through the Portal of Time,basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery marcsinger kariwuhrer sarahdouglas sylviotabet action adventure fantasy sciencefiction
59728,The 5th Quarter,americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident aidanquinn andiemacdowell ryanmerriman rickbieber drama
10930,The Flower of Evil,return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict benoîtmagimel mélaniedoutey suzanneflon claudechabrol drama
32395,The Greatest,womandirector piercebrosnan susansarandon careymulligan shanafeste drama
58882,Snow Flower and the Secret Fan,fan duringcreditsstinger libingbing junji-hyun hughjackman waynewang drama history
7547,Come Early Morning,bar motel one-nightstand beer blonde dog womandirector ashleyjudd lauraprepon jeffreydonovan joeylaurenadams drama romance
35944,Lucky Break,jamesnesbitt oliviawilliams timothyspall petercattaneo action comedy
42222,Julia,friends playwright janefonda vanessaredgrave jasonrobards fredzinnemann drama
13827,"Surfer, Dude",surfing sport matthewmcconaughey jeffreynordling willienelson s.r.bindler comedy
44260,Lake of Fire,noamchomsky billbaird flipbenham tonykaye documentary
9282,11:14,alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected henrythomas blakeheron barbarahershey gregmarcks crime drama thriller
38940,Men of War,asia island mercenary independentfilm jungle dolphlundgren charlottelewis bdwong perrylang action thriller
35689,Don McKay,independentfilm thomashadenchurch elisabethshue melissaleo jakegoldberger crime mystery thriller
97614,Deadfall,partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair ericbana oliviawilde charliehunnam stefanruzowitzky crime drama thriller
37206,A Shine of Rainbows,orphan rainbow connienielsen aidanquinn johnbell vicsarin drama family
58626,The Hit List,cubagoodingjr. colehauser jonathanlapaglia williamkaufman action thriller
183894,Emma,romolagarai michaelgambon jonnyleemiller jimo'hanlon romance comedy drama
837,Videodrome,suicide tvshow hallucination tvstation radiopresenter toronto dystopia brainwashing pittsburgh jameswoods sonjasmits deborahharry davidcronenberg horror mystery sciencefiction
1555,The Spanish Apartment,paris barcelonaspain alcohol roommate single travel crush student relationship break-up youth celebration groupoffriends romainduris audreytautou kellyreilly cédricklapisch drama comedy romance
244783,Song One,womandirector annehathaway johnnyflynn marysteenburgen katebarker-froyland drama
16564,Winter in Wartime,netherlands worldwarii martijnlakemeier melodyklaver yorickvanwageningen martinkoolhoven drama history war
168027,Freaky Deaky,bombsquad ex-fugitive freaky christianslater michaeljaiwhite crispinglover charlesmatthau comedy
3482,The Train,paris france worldwarii nazis hijackingoftrain artwork trainride painting frenchresistance traincrash nazigermany artthief arttheft burtlancaster paulscofield jeannemoreau johnfrankenheimer action drama thriller war
135595,Trade Of Innocents,dermotmulroney mirasorvino johnbillingsley christopherbessette drama thriller
8982,The Protector,buddhism elephant sydney australia fighter tempel gang animal tonyjaa petchtaiwongkamlao bongkojkhongmalai prachyapinkaew action crime drama thriller
89861,Stiff Upper Lips,italy victorianengland youngwoman georginacates peterustinov prunellascales garysinyor comedy
455,Bend It Like Beckham,londonengland tradition indianlead cultureclash immigration roleofwomen sikh women'ssoccer soccer family womandirector parmindernagra keiraknightley jonathanrhysmeyers gurinderchadha comedy drama romance
57022,Sunshine State,independentfilm alanking angelabassett timothyhutton johnsayles drama
14351,Crossover,streetgang blackpeople sport highschoolsports anthonymackie marcellothedford allenpayne prestona.whitmoreii action adventure drama
147767,Khiladi 786,akshaykumar asinthottumkal himeshreshammiya ashishr.mohan action comedy
10664,[REC]²,religionandsupernatural bloodsample occult swatteam gasmask nightvision freezer foundfootage manuelavelasco ferranterraza claudiasilva jaumebalagueró pacoplaza thriller horror
55567,Standing Ovation,kaylajackson kaylaraparelli saldupree stewartraffill comedy music family
9277,The Sting,chicago bet horserace repayment conman mafiaboss violence ragtime referencetomuttandjeff offtrackbetting stingoperation alley 1930s 20thcentury paulnewman robertredford robertshaw georgeroyhill comedy crime drama
9443,Chariots of Fire,underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition bencross iancharleson cherylcampbell hughhudson drama history
16186,Diary of a Mad Black Woman,kimberlyelise steveharris tylerperry darrengrant comedy drama romance
7863,Shine,letter jumping childprodigy pool pianist concerthall breakdown geoffreyrush noahtaylor arminmueller-stahl scotthicks drama
138697,Don Jon,pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation josephgordon-levitt scarlettjohansson juliannemoore josephgordon-levitt romance comedy drama
11901,High Plains Drifter,gunslinger desperation outlaw clinteastwood vernabloom mariannahill clinteastwood western
1548,Ghost World,highschoolfriends artclass recordcollector plaster personalad bluesmusic nunchaku pranktelephonecall aftercreditsstinger thorabirch scarlettjohansson stevebuscemi terryzwigoff comedy drama
11889,Iris,basedonnovel newlove loveofone'slife retiree aging alzheimer pflegen love author short-termmemory photographicmemory judidench jimbroadbent katewinslet richardeyre drama romance
33155,Galaxina,android harleydavidson cryogenics spacetravel love parody spaceship space alien motorcycle exercise lasers forcefield metafilm forcefield motorbike cryonics dorothystratten stephenmacht averyschreiber williamsachs comedy sciencefiction
5528,The Chorus,penalty choir diary musical boy'schoir dormitory music boardingschool children principal boys'boardingschool 1940s gérardjugnot françoisberléand kadmerad christophebarratier drama
321,Mambo Italiano,gay fathersonrelationship sex italo-american lovesickness italian canada newlove comingout macho basedonplay gayrelationship family familyfeud lgbt emigrant lukekirby ginettereno paulsorvino émilegaudreault comedy romance
4997,Wonderland,robbery junkie investigation pornostar murder losangeles violence drug valkilmer dylanmcdermott katebosworth jamescox crime drama mystery thriller
925,Do the Right Thing,blackpeople italo-american policebrutality sunglasses cultureclash streetwar heat restaurantcritic radiotransmission punk chaos policeoperation pizzeria pizza money racism hiphopculture dannyaiello ossiedavis rubydee spikelee drama
27451,Harvard Man,gambling sex college basketball mafia drug sarahmichellegellar adriangrenier joeylaurenadams jamestoback drama
73532,Le Havre,poverty policeman shoeshiner northernfrance andréwilms katioutinen blondinmiguel akikaurismäki drama comedy
979,Irreversible,paris prostitute rape sex nudity trauma knife assault police love revenge unsimulatedsex cruelty brutality violence drug dark evil boyfriend rapeandrevenge underpass newfrenchextremism monicabellucci vincentcassel albertdupontel gasparnoé drama thriller crime mystery
193722,R100,dominatrix bdsm naoomori maodaichi shinobuterajima hitoshimatsumoto comedy drama
7913,Rang De Basanti,newdelhiindia students'movement warofindependence student celebration aamirkhan sohaalikhan alicepatten rakeyshomprakashmehra drama
253253,Animals,daviddastmalchian kimshaw johnheard collinschiffli drama
51995,Salvation Boulevard,pastor churchservice spirituality religion jenniferconnelly marisatomei piercebrosnan georgeratliff comedy thriller action drama
13173,The Ten,independentfilm ventriloquistdummy multiplestorylines sabbath brainscan radiationsickness parachutist rubik'scube paulrudd adambrody jonhamm davidwain comedy
22908,A Room for Romeo Brass,rejection friendship youth paddyconsidine andrewshim frankharper shanemeadows drama comedy foreign
70670,Headhunters,deathoflover artthief artgallery policeinvestigation akselhennie nikolajcoster-waldau synnøvemacodylund mortentyldum thriller crime
84204,Grabbers,monster ireland drunk beheaded richardcoyle ruthbradley russelltovey jonwright sciencefiction comedy thriller horror
25248,Saint Ralph,sport independentfilm adambutcher campbellscott michaelkanev michaelmcgowan comedy drama
230266,Miss Julie,lovetriangle love irish valet womandirector 19thcentury jessicachastain colinfarrell samanthamorton livullmann drama
16633,Somewhere in Time,timetravel playwright 1910s christopherreeve janeseymour christopherplummer jeannotszwarc sciencefiction drama fantasy romance
63006,Dum Maaro Dum,goa drugbust raveparty abhishekbachchan bipashabasu deepikapadukone rohansippy drama action crime foreign
91586,Insidious: Chapter 2,hauntedhouse possession demon family ghost brideinblack patrickwilson rosebyrne tysimpkins jameswan horror thriller
215,Saw II,riddle serialkiller tobinbell shawneesmith donniewahlberg darrenlynnbousman horror
333371,10 Cloverfield Lane,kidnapping bunker paranoia basement survivalist apocalypse caraccident captive maryelizabethwinstead johngoodman johngallagherjr. dantrachtenberg thriller sciencefiction drama
9012,Jackass: The Movie,disgust pain stunts musicvideo stuntman stupidity shocking johnnyknoxville bammargera steve-o jefftremaine documentary comedy
345911,Lights Out,suicide darkness basement basedonshortstory fearofthedark ghost teresapalmer mariabello gabrielbateman davidf.sandberg horror thriller
72571,Paranormal Activity 3,witch sistersisterrelationship sequel prequel haunting foundfootage katiefeatherston spraguegrayden laurenbittner henryjoost arielschulman horror
242512,Ouija,deathofafriend swimmingpool ouija ouijaboard teenager basedonboardgame ghost spiritualism supernaturalhorror oliviacooke anacoto darenkagasoff stileswhite horror
10072,A Nightmare on Elm Street 3: Dream Warriors,grouptherapy nightmare hypnosis trapped alcoholic mentalillness catholicism disfigurement sleepwalking mentalhospital psychotherapist dreams robertenglund patriciaarquette heatherlangenkamp chuckrussell horror thriller
211954,Instructions Not Included,bachelor vespa loretoperalta eugenioderbez jessicalindsey eugenioderbez comedy drama
82990,Paranormal Activity 4,garage poltergeist webcam imaginaryfriend bathtub tricycle foundfootage laptopcomputer videotape evilchild levitation aftercreditsstinger neighborneighborrelationship adoptedchild katiefeatherston kathrynnewton mattshively henryjoost arielschulman horror
29912,The Robe,crucifixion ancientrome richardburton jeansimmons victormature henrykoster drama
11843,The Return of the Pink Panther,robbery diamant côted'azur inspector panther petersellers christopherplummer herbertlom blakeedwards comedy
11284,Freddy's Dead: The Final Nightmare,amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories robertenglund lisazane shongreenblatt racheltalalay horror thriller comedy
504,Monster,femalenudity prostitute rape sexualabuse desperation deathpenalty motel jobinterview basedontruestory murder betrayal serialkiller poverty prostitution heartbreak mentalillness womandirector ugly charlizetheron christinaricci brucedern pattyjenkins crime drama
173,"20,000 Leagues Under the Sea",diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid kirkdouglas jamesmason paullukas richardfleischer adventure drama sciencefiction
227348,Paranormal Activity: The Marked Ones,supernatural demon foundfootage andrewjacobs richardcabral carlospratts christopherb.landon horror thriller
1955,The Elephant Man,exploitation biography hospital curiosity sideshow disfigurement physicaldeformity freak 19thcentury dignity anthonyhopkins johnhurt annebancroft davidlynch drama history
152532,Dallas Buyers Club,women aids biography basedontruestory hiv drug 1980s matthewmcconaughey jennifergarner jaredleto jean-marcvallée drama history
243940,The Lazarus Effect,terror experiment afterlife paranormal violence death evil researcher possesion oliviawilde markduplass donaldglover davidgelb thriller horror
77,Memento,individual insulin tattoo waitress amnesia motel insurancesalesman revenge memoryloss polaroid flashback neo-noir guypearce carrie-annemoss joepantoliano christophernolan mystery thriller
157547,Oculus,hallucination supernatural mirror skepticism ghost karengillan brentonthwaites kateesackhoff mikeflanagan horror
2295,Clerks II,independentfilm aftercreditsstinger duringcreditsstinger briano'halloran jeffanderson jasonmewes kevinsmith comedy
71,Billy Elliot,workers'quarter dancingclass strike northernengland scholarship ballet jamiebell juliewalters jeanheywood stephendaldry drama comedy music
147773,The Way Way Back,shyness beach bicycle conversation friendship stepfather vacation job neighbor summer teenager waterpark awkwardness liamjames stevecarell tonicollette natfaxon jimrash comedy drama
16096,House Party 2,martinlawrence christophermartin christopherreid dougmchenry georgejackson comedy
24266,The Man from Snowy River,regret river horse ranch australia brumby brumbies colt stockman clancyoftheoverflow tomburlinson terencedonovan kirkdouglas georget.miller family drama action western romance
16508,Doug's 1st Movie,journalism dance daydream friendship pollution cartoon numberintitle kidsandfamily valentine thomasmchugh frednewman chrisphillips mauricejoyce animation family comedy
2895,The Apostle,christianity coma jealousy radiostation texas apostle minister louisiana forgiveness independentfilm preacher robertduvall billybobthornton junecartercash robertduvall drama
15660,Mommie Dearest,ax biography sociopath lawyer mansion docudrama perfection adoptedchild fayedunaway dianascarwid steveforrest frankperry drama
59968,Our Idiot Brother,brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditsstinger paulrudd elizabethbanks zooeydeschanel jesseperetz comedy drama
323677,Race,olympicgames biography sport historicalfigure nazigermany racism africanamerican trackandfield stephanjames jasonsudeikis caricevanhouten stephenhopkins action drama
19848,The Players Club,stripclub stripper dominatrix catfight lisarayemccoy dickanthonywilliams judyannelder icecube drama
256274,"As Above, So Below",paris treasure catacombs scientist singinginacar archaeologist lossoffriend subjectivecamera foundfootage thickaccent femalearcheologist burningcar philosopher'sstone frenchaccent rappinginacar perditaweeks benfeldman edwinhodge johnerickdowdle horror thriller
235271,Addicted,infidelity obsession lie sin interracialrelationship cheatingwife lust attraction deceit temptation hipersexualidad faithfulhusband boriskodjoe brandongonzales cameronmills billewoodruff drama thriller
45153,Eve's Bayou,sistersisterrelationship menstruation superstition independentfilm curse motherdaughterrelationship tavern auntniecerelationship fatherdaughterrelationship allblackcast womandirector jurneesmollett meagangood lynnwhitfield kasilemmons drama
284293,Still Alice,mother professor illness juliannemoore alecbaldwin kristenstewart richardglatzer washwestmoreland drama
24973,The Egyptian,egypt jeansimmons victormature genetierney michaelcurtiz history drama
21610,Nighthawks,sylvesterstallone rutgerhauer billydeewilliams brucemalmuth action crime thriller
10283,Friday the 13th Part VIII: Jason Takes Manhattan,newyork boat mask psychopath highschool sewerage timessquare serialkiller teenager jasonvorhees kanehodder jensendaggett scottreeves robhedden horror thriller
8346,My Big Fat Greek Wedding,usa parentskidsrelationship greece cultureclash midlifecrisis restaurant badmother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch badfather-in-law greek wedding family xenophobia niavardalos johncorbett lainiekazan joelzwick comedy drama romance
122081,Spring Breakers,femalenudity sex florida drugdealer nudity femalefriendship party arthouse drug springbreak youngadult jamesfranco selenagomez vanessahudgens harmonykorine drama crime
10987,Halloween: The Curse of Michael Myers,massmurder nudity halloween attempttoescape cult psychopath escapeagent murder escape slasher doctor niece death evil michaelmyers psychiatric murderhunt halloweennight donaldpleasence paulrudd mariannehagan joechappelle horror thriller
1391,Y Tu Mamá También,mexico sex beach groupsex malefriendship roadtrip comingofage teenager lgbt newmexicancinema gaelgarcíabernal diegoluna maribelverdú alfonsocuarón drama romance
747,Shaun of the Dead,recordcollection flower cheese pub surrey romanticcomedy zombie english tvshowinfilm cricketbat brokenbottle survivalhorror britishpub englishpub you'vegotredonyou simonpegg nickfrost kateashfield edgarwright horror comedy
14745,The Haunting of Molly Hartley,haleybennett jakeweber chacecrawford mickeyliddell drama horror
26748,Lone Star,sheriff familysecrets neo-western darksecrets chriscooper matthewmcconaughey elizabethpeña johnsayles drama mystery romance
11357,Halloween 4: The Return of Michael Myers,sheriff scissors ambulance halloween twist knife sequel murder serialkiller maskedkiller blood niece evil michaelmyers october donaldpleasence elliecornell danielleharris dwighth.little horror thriller
24913,April Fool's Day,island party murder teenmovie slasher aprilfool'sday holidayhorror canuxploitation eliminationderby collegefriends deborahforeman thomasf.wilson lloydberry fredwalton horror mystery
13776,Diner,diner baltimoremaryland fakeaccident gamblingdebt twentysomething 1950s steveguttenberg danielstern mickeyrourke barrylevinson comedy drama
14854,Lone Wolf McQuade,martialarts kungfu texas fbi wheelchair texasranger weapon gunbattle drug fatherdaughterrelationship killingadog chucknorris davidcarradine barbaracarrera stevecarver action crime drama romance thriller western
50357,Apollo 18,moon nasa infection barbecue moonlanding hammer alien mockumentary astronaut alieninfection foundfootage ryanrobbins warrenchristie lloydowen gonzalolópez-gallego horror thriller sciencefiction
13090,Sunshine Cleaning,suicide singleparent sistersisterrelationship cleaninglady newmexico teamwork familybusiness crimescene womandirector amyadams emilyblunt alanarkin christinejeffs comedy drama
192141,No Escape,hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad u.s.embassy foreign owenwilson lakebell piercebrosnan johnerickdowdle action thriller
16441,The Beastmaster,swordfight animal marcsinger tanyaroberts riptorn doncoscarelli action fantasy
29996,Solomon and Sheba,israel egypt religionandsupernatural epic yulbrynner ginalollobrigida georgesanders kingvidor drama history romance war
351819,Fifty Shades of Black,sex black parody spoof millionaire marlonwayans kalihawk fredwillard michaeltiddes romance comedy
14834,Not Easily Broken,morrischestnut tarajip.henson maevequinlan billduke drama romance
22649,A Farewell to Arms,italy nurse loveletter officer priest escape hospital bestfriend pre-code airraid ambulancedriver battleoftheisonzo airattack helenhayes garycooper adolphemenjou frankborzage drama romance war
378200,The Perfect Match,bet match playboy fearofcommitment bestfriend terrencejenkins paulapatton kalihawk billewoodruff comedy romance
20455,Digimon: The Movie,videogame monster lossofenergy egg computer goodvsevil internet basedonvideogame giantegg animaltrainer superherokids anime larajillmiller joshuaseth bobpapenbrook mamoruhosoda shigeyasuyamauchi fantasy animation sciencefiction family
13193,Saved!,christianity gay comingout independentfilm comingofage lgbtchild jenamalone mandymoore macaulayculkin briandannelly comedy drama
11042,The Barbarian Invasions,fathersonrelationship socialism yuppie professor dyinganddeath cancer money university illness dying familyconflict friend rémygirard stéphanerousseau marie-joséecroze denysarcand comedy crime drama
10786,Robin and Marian,england crusade robinhood kingrichard seanconnery audreyhepburn robertshaw richardlester action adventure drama romance
12484,The Forsaken,vampire fullmoon poster hitchhiker homoeroticism newspaperheadline vampireslayer switchblade guninmouth filmcanister playingchicken bloodsucking trafficviolation virus kerrsmith brendanfehr izabellamiko j.s.cardone action adventure horror thriller
17339,Force 10 from Navarone,gun traitor nazis bridge major colonel blood sergeant battle partisan woman taskforce keithmallory harrisonford robertshaw barbarabach guyhamilton action adventure war thriller
11959,UHF,"loser tvstation gameshow tvstar musicvideo satire cultfilm indianajonesspoofscene musicspoof ""weirdal""yankovic victoriajackson michaelrichards jaylevey comedy"
9900,Grandma's Boy,videogame grandmothergrandsonrelationship manchild stoner gametester lindacardellini allencovert peterdante nicholausgoossen comedy
14662,Slums of Beverly Hills,sex independentfilm moving beverlyhills womandirector nursingschool nomad natashalyonne alanarkin marisatomei tamarajenkins comedy drama
335,Once Upon a Time in the West,showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern henryfonda claudiacardinale jasonrobards sergioleone western
15745,Made,vincevaughn jonfavreau seancombs jonfavreau action comedy thriller
17431,Moon,moon artificialintelligence clone isolation future dystopia space cloning moonbase samrockwell kevinspacey dominiquemcelligott duncanjones sciencefiction drama
21014,Keeping Up with the Steins,barmitvah party independentfilm darylsabara jamigertz jeremypiven scottmarshall comedy
78394,Sea Rex 3D: Journey to a Prehistoric World,prehistoric dinosaur imax underwaterscene 3d short guillaumedenaiffe norbertferrer chloehollings ronanchapalain pascalvuong documentary
10217,The Sweet Hereafter,canada suffering village paralysis independentfilm lawyer schoolbus vehicularaccident ianholm caerthanbanks sarahpolley atomegoyan drama
46332,Of Gods and Men,monk sunrise medicine hostage evacuation koran protection french community peace faith basedontruestory religion terrorism lambertwilson michaellonsdale olivierrabourdin xavierbeauvois drama history
13996,Bottle Shock,winegarden wine winzer alanrickman chrispine billpullman randallmiller comedy drama
3028,Jekyll and Hyde ... Together Again,doublelife musical jekyllandhyde markblankfield bessarmstrong kristaerrickson jerrybelson comedy horror sciencefiction
1024,Heavenly Creatures,mother sex secret obsession literature nudity fantasy passion love friends murder independentfilm lesbian true relationship melanielynskey katewinslet sarahpeirse peterjackson drama fantasy
343795,90 Minutes in Heaven,hospital church katebosworth haydenchristensen hudsonmeek michaelpolish drama
45658,Everything Must Go,alcohol arizona beer playboy independentfilm salesman pregnant repoman rebeccahall willferrell glennhowerton danrush comedy drama romance
16148,Zero Effect,detective blackmail independentfilm billpullman benstiller ryano'neal jakekasdan comedy crime mystery thriller
4553,The Machinist,factory insomnia postit machinist cleaningbathroomtile osha taunting manhole onearmedman torment departmentofmotorvehicles mother'sday losingweight oldphotograph dostoevsky christianbale jenniferjasonleigh aitanasánchez-gijón bradanderson thriller drama
36351,Light Sleeper,suicide drugdealer redemption addict existentialism willemdafoe susansarandon danadelany paulschrader drama crime
245916,Kill the Messenger,biography jeremyrenner maryelizabethwinstead michaelsheen michaelcuesta thriller crime drama mystery
27585,Rabbit Hole,lossofson trauma toy marriage grief memory crying parkinglot therapy carseat nicolekidman aaroneckhart diannewiest johncameronmitchell drama
1415,Party Monster,newyork hotel basedonnovel birthday bath nightclub donut hallucination costume injection deathofafriend arrest police party friends independentfilm manmanrelationship money drug sethgreen macaulayculkin chloësevigny fentonbailey randybarbato comedy drama crime
313922,Green Room,skinhead heroin music cover-up murder suspense gore ducttape swastika pitbull witnesstomurder meatcleaver bittenintheneck neonazi punkband fireextinguisher mumblegore killerdog mauling boxcutter feedback micstand antonyelchin imogenpoots aliashawkat jeremysaulnier horror crime thriller
14474,The Oh in Ohio,sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure parkerposey dannydevito paulrudd billykent comedy drama romance
199933,Atlas Shrugged Part III: Who is John Galt?,trilogy aynrand ericallankramer robmorrow stephentobolowsky jamesmanera drama sciencefiction mystery
13685,Bottle Rocket,brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom lukewilson owenwilson lumicavazos wesanderson comedy crime drama
8744,Albino Alligator,brotherbrotherrelationship bar gun hostage siege police suspense mattdillon fayedunaway garysinise kevinspacey crime drama thriller
38428,"Gandhi, My Father",biography mahatmagandhi tragedy darshanjariwala akshayekhanna bhumikachawla ferozabbaskhan drama foreign history
8847,Standard Operating Procedure,prison prisoner jailguard prisoncell bagdad iraq photography detentioncamp torture soldier humiliation javaldavis kendavis tonydiaz errolmorris documentary
39269,Out of the Blue,punk independentfilm comingofage teenagegirl alcoholicfather dennishopper raymondburr sharonfarrell dennishopper drama
39269,Out of the Blue,newzealand gunrampage police independentfilm neighbor personrunningamok dennishopper raymondburr sharonfarrell dennishopper drama
46838,Tucker and Dale vs Evil,cabin chainsaw hillbilly bodyinchipper cutoffjeans alantudyk tylerlabine katrinabowden elicraig comedy horror
51384,"Lovely, Still",independentfilm martinlandau ellenburstyn adamscott nicholasfackler drama romance
56930,Tycoon,mountains engineer railroad ethics johnwayne laraineday cedrichardwicke richardwallace action drama romance
41730,Desert Blue,bomb fire fbi quarantine independentfilm waterpark bonfire explosives four-wheelers soda aqueduct beerbong gianticecreamcone caseyaffleck katehudson brendansextoniii morganj.freeman comedy drama
18442,Decoys,kimpoirier stefanievonpfetten eliastoufexis matthewhastings horror sciencefiction thriller
298312,The Visit,rapmusic pennsylvania brothersisterrelationship farm grandparents murder children independentfilm farmhouse singlemother violence oven foundfootage hideandseek diaper oliviadejonge edoxenbould kathrynhahn m.nightshyamalan horror thriller
11600,Redacted,iraq iraqwar izzydiaz robdevaney tyjones briandepalma drama war
71547,Fascination,beach murder jacquelinebisset adamgarcia jamesnaughton klausmenzel romance thriller
57876,Area 51,foundfootage area51 reidwarner darrinbragg benrovner orenpeli horror thriller sciencefiction
77495,Sleep Tight,barcelonaspain blackmail concierge caretaker stalking apartmentbuilding peephole chloroform luistosar martaetura albertosanjuan jaumebalagueró thriller
13849,The Cottage,ransom hostage hostagedrama andyserkis reeceshearsmith jenniferellison paulandrewwilliams horror comedy crime thriller
14849,Dead Like Me: Life After Death,suicide lifeanddeath coma afterlife ellenmuth jasmineguy callumblue stephenherek drama fantasy comedy
12486,Farce of the Penguins,penguin balzen antarctic samuell.jackson jimbelushi whoopigoldberg bobsaget comedy documentary
19615,Flying By,billyraycyrus heatherlocklear ahnaisechristmas drama
244403,Rudderless,fathersonrelationship rockband grievingfather billycrudup antonyelchin felicityhuffman williamh.macy music drama comedy
292481,Henry & Me,baseball surrealism children newyorkyankees richardgere luisguzmán chazzpalminteri barrettesposito family animation
